code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
28118,"Ostectomy, calcaneus;",6.47,090,,False,False,False,False,False
28119,"Ostectomy, calcaneus; for spur, with or without plantar fascial release",6.91,090,,False,False,False,False,False
28120,"Partial excision (craterization, saucerization, sequestrectomy, or diaphysectomy) bone (eg, osteomyelitis or bossing); talus or calcaneus",4.32,090,,False,False,False,False,False
28122,"Partial excision (craterization, saucerization, sequestrectomy, or diaphysectomy) bone (eg, osteomyelitis or bossing); tarsal or metatarsal bone, except talus or cal- caneus",4.32,090,,False,False,False,False,False
28124,"Partial excision (craterization, saucerization, sequestrectomy, or diaphysectomy) bone (eg, osteomyelitis or bossing); phalanx of toe",3.23,090,,False,False,False,False,False
28126,"Resection, partial or complete, phalangeal base, each toe",3.67,090,,False,False,False,False,False
28130,Talectomy (astragalectomy),12.07,090,,False,False,False,False,False
,"toe, each toe",,090,,False,False,False,False,False
28150,"Phalangectomy,",3.23,,,False,False,False,False,False
28153,"Resection, condyle(s), distal end of phalanx, each toe",3.23,090,,False,False,False,False,False
28299,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, whenperformed; with double osteotomy, any method",7.56,090,,False,False,False,False,False
28300,"Osteotomy; calcaneus (eg, Dwyer or Chambers type procedure), with or without internal fixation",6.91,090,,False,False,False,False,False
28302,Osteotomy; talus,5.93,090,,False,False,False,False,False
28304,"Osteotomy, tarsal bones, other than calcaneus or talus;",5.24,090,,False,False,False,False,False
28305,"Osteotomy, tarsal bones, other than calcaneus or talus; with autograft (includes obtaining graft) (eg, Fowler type)",5.93,090,,False,False,False,False,False
28306,"Osteotomy, with or without lengthening, shortening or angular correction, meta- tarsal; first metatarsal",4.64,090,,False,False,False,False,False
28307,"Osteotomy, with or without lengthening, shortening or angular correction, meta- tarsal; first metatarsal with autograft (other than first toe)",5.18,090,,False,False,False,False,False
28308,"Osteotomy, with or without lengthening, shortening or angular correction, meta- tarsal; other than first metatarsal, each",3.45,090,,False,False,False,False,False
28309,"Osteotomy, with or without lengthening, shortening or angular correction, meta- tarsal; multiple (eg, Swanson type cavus foot procedure)",6.47,090,,False,False,False,False,False
28310,"Osteotomy, shortening, angular or rotational correction; proximal phalanx, first toe (separate procedure)",3.23,090,,False,False,False,False,False
28312,"Osteotomy, shortening, angular or rotational correction; other phalanges, any toe",3.23,090,,False,False,False,False,False
28313,"Reconstruction, angular deformity of toe, soft tissue procedures only (eg, overlap- ping second toe, fifth toe, curly toes)",3.23,090,,False,False,False,False,False
28315,"Sesamoidectomy, first toe (separate procedure)",3.23,090,,False,False,False,False,False
28320,"Repair, nonunion or malunion; tarsal bones",4.32,090,,False,False,False,False,False
28322,"Repair, nonunion or malunion; metatarsal, with or without bone graft (includes obtaining graft)",4.32,090,,False,False,False,False,False
28340,"Reconstruction, toe, macrodactyly; soft tissue resection",5.8,090,,False,False,False,False,False
28341,"Reconstruction, toe, macrodactyly; requiring bone resection",6.93,090,,False,False,False,False,False
28344,"Reconstruction, toe(s); polydactyly",3.43,090,,False,False,False,False,False
28345,"Reconstruction, toe(s); syndactyly, with or without skin graft(s), each web",4.87,090,,False,False,False,False,False
28360,"Reconstruction, cleft foot",11.02,090,,False,False,False,False,False
28400,Closed treatment of calcaneal fracture; without manipulation,1.94,090,,False,False,False,False,False
28405,Closed treatment of calcaneal fracture; with manipulation,2.59,090,,False,False,False,False,False
28406,"Percutaneous skeletal fixation of calcaneal fracture, with manipulation",4.32,090,,False,False,False,False,False
28415,"Open treatment of calcaneal fracture, includes internal fixation, when performed;",9.49,090,,False,False,False,False,False
28420,"Open treatment of calcaneal fracture, includes internal fixation, when performed; with primary iliac or other autogenous bone graft (includes obtaining graft)",10.35,090,,False,False,False,False,False
28430,Closed treatment of talus fracture; without manipulation,1.51,090,,False,False,False,False,False
28435,Closed treatment of talus fracture; with manipulation,2.67,090,,False,False,False,False,False
28436,"Percutaneous skeletal fixation of talus fracture, with manipulation",3.67,090,,False,False,False,False,False
28445,"Open treatment of talus fracture, includes internal fixation, when performed",7.77,090,,False,False,False,False,False
28446,"Open osteochondral autograft, talus (includes obtaining graft[s])",7.76,090,,False,False,False,False,False
28450,"Treatment of tarsal bone fracture (except talus and calcaneus); without manipula- tion, each",1.28,090,,False,False,False,False,False
28455,"Treatment of tarsal bone fracture (except talus and calcaneus); with manipulation, each",2.15,090,,False,False,False,False,False
28456,"Percutaneous skeletal fixation of tarsal bone fracture (except talus and calca- neus), with manipulation, each",3.45,090,,False,False,False,False,False
28465,"Open treatment of tarsal bone fracture (except talus and calcaneus), includes internal fixation, when performed, each",4.1,090,,False,False,False,False,False
28470,"Closed treatment of metatarsal fracture; without manipulation, each",1.48,090,,False,False,False,False,False
28475,"Closed treatment of metatarsal fracture; with manipulation, each",2.37,090,,False,False,False,False,False
"Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse;",7.77,,,,False,False,False,False,False
"Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse; with osteotomy (eg, flatfoot correction)",7.77,,,,False,False,False,False,False
"Arthrodesis, with tendon lengthening and advancement, midtarsal, tarsal navicu- lar-cuneiform (eg, Miller type procedure)",6.21,,,,False,False,False,False,False
"Arthrodesis, midtarsal or tarsometatarsal, single joint",3.67,,,,False,False,False,False,False
"Arthrodesis, great toe; metatarsophalangeal joint",4.64,,,,False,False,False,False,False
"Arthrodesis, great toe; interphalangeal joint",3.45,,,,False,False,False,False,False
